"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","61"
"Christianity","2"
"Hindu","35452"
"Islam","3105"
"Jainism","1"
"Kirat","49"
"Prakriti","1"
"Sikhism","0"
"Undefined","112"
"Total","38783"
