"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","1688"
"Christianity","238"
"Hindu","5154"
"Islam","8"
"Jainism","0"
"Kirat","6355"
"Prakriti","3"
"Sikhism","0"
"Undefined","8"
"Total","13454"
