"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","3582"
"Christianity","322"
"Hindu","14418"
"Islam","185"
"Jainism","0"
"Kirat","0"
"Prakriti","1"
"Sikhism","0"
"Undefined","19"
"Total","18527"
