"Population by Religion","Number"
"Bahai","2"
"Bon","372"
"Buddism","3193"
"Christianity","184"
"Hindu","19594"
"Islam","77"
"Jainism","0"
"Kirat","29"
"Prakriti","1"
"Sikhism","0"
"Undefined","113"
"Total","23565"
