"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","7816"
"Christianity","233"
"Hindu","25869"
"Islam","32"
"Jainism","0"
"Kirat","3"
"Prakriti","311"
"Sikhism","0"
"Undefined","83"
"Total","34347"
