"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","0"
"Cow Dung","5"
"Electricity Fuel","3"
"KeroseneFuel","4"
"LP Gas","612"
"Not Sated about Fuel","49"
"OthersFuel","12"
"Wood/FireWood","6448"
"Total","7133"
