"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","426"
"Christianity","143"
"Hindu","20946"
"Islam","478"
"Jainism","0"
"Kirat","6"
"Prakriti","51"
"Sikhism","0"
"Undefined","3"
"Total","22053"
