"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","1"
"Christianity","432"
"Hindu","21300"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","0"
"Total","21733"
