"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","2"
"Cow Dung","0"
"Electricity","0"
"Kerosene","18"
"LP Gas","0"
"Not stated","6"
"Others","0"
"Wood/Firewood","1956"
"Total","1982"
