"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","78"
"Cow Dung","7"
"Electricity Fuel","2"
"KeroseneFuel","15"
"LP Gas","119"
"Not Sated about Fuel","20"
"OthersFuel","4"
"Wood/FireWood","4970"
"Total","5215"
