"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","1359"
"Christianity","329"
"Hindu","24080"
"Islam","21"
"Jainism","0"
"Kirat","4"
"Prakriti","16"
"Sikhism","0"
"Undefined","61"
"Total","25870"
