"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","6"
"Christianity","269"
"Hindu","34434"
"Islam","2"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","2"
"Total","34713"
