"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","25"
"Cow Dung","4490"
"Electricity","19"
"Kerosene","193"
"LP Gas","3652"
"Not stated","213"
"Others","26"
"Wood/Firewood","4732"
"Total","13350"
