"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","59"
"Cow Dung","6"
"Electricity","11"
"Kerosene","67"
"LP Gas","764"
"Not stated","16"
"Others","10"
"Wood/Firewood","7995"
"Total","8928"
