"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","5"
"Cow Dung","3073"
"Electricity","0"
"Kerosene","36"
"LP Gas","2"
"Not stated","15"
"Others","5"
"Wood/Firewood","252"
"Total","3388"
