"Population by Religion","Number"
"Bahai","1"
"Bon","12"
"Buddism","3474"
"Christianity","40"
"Hindu","21529"
"Islam","472"
"Jainism","0"
"Kirat","0"
"Prakriti","1"
"Sikhism","0"
"Undefined","55"
"Total","25584"
