"Population by Religion","Number"
"Bahai","2"
"Bon","0"
"Buddism","1060"
"Christianity","1357"
"Hindu","152446"
"Islam","109"
"Jainism","0"
"Kirat","0"
"Prakriti","294"
"Sikhism","0"
"Undefined","115"
"Total","155383"
