"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","25801"
"Cow Dung","983"
"Electricity Fuel","1433"
"KeroseneFuel","22328"
"LP Gas","621041"
"Not Sated about Fuel","8383"
"OthersFuel","3526"
"Wood/FireWood","585649"
"Total","1269144"
