"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","27"
"Cow Dung","18"
"Electricity Fuel","0"
"KeroseneFuel","12"
"LP Gas","24"
"Not Sated about Fuel","62"
"OthersFuel","6"
"Wood/FireWood","8015"
"Total","8164"
