"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","6"
"Cow Dung","16"
"Electricity Fuel","0"
"KeroseneFuel","34"
"LP Gas","71"
"Not Sated about Fuel","22"
"OthersFuel","1"
"Wood/FireWood","4468"
"Total","4618"
