"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","128"
"Cow Dung","5"
"Electricity Fuel","0"
"KeroseneFuel","3"
"LP Gas","50"
"Not Sated about Fuel","14"
"OthersFuel","1"
"Wood/FireWood","1741"
"Total","1942"
