"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","1086"
"Christianity","8"
"Hindu","37592"
"Islam","4508"
"Jainism","0"
"Kirat","0"
"Prakriti","2"
"Sikhism","0"
"Undefined","96"
"Total","43293"
