"Population by Religion","Number"
"Bahai","0"
"Bon","7"
"Buddism","6062"
"Christianity","148"
"Hindu","9357"
"Islam","22"
"Jainism","0"
"Kirat","0"
"Prakriti","6"
"Sikhism","0"
"Undefined","0"
"Total","15602"
