"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","14"
"Cow Dung","0"
"Electricity Fuel","1"
"KeroseneFuel","39"
"LP Gas","59"
"Not Sated about Fuel","15"
"OthersFuel","1"
"Wood/FireWood","3489"
"Total","3618"
