"Population by Religion","Number"
"Bahai","3"
"Bon","0"
"Buddism","7786"
"Christianity","562"
"Hindu","271138"
"Islam","431"
"Jainism","0"
"Kirat","10"
"Prakriti","28"
"Sikhism","0"
"Undefined","202"
"Total","280160"
