"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","7888"
"Christianity","785"
"Hindu","41334"
"Islam","466"
"Jainism","0"
"Kirat","2080"
"Prakriti","3830"
"Sikhism","0"
"Undefined","161"
"Total","56545"
