"Population by Religion","Number"
"Bahai","1"
"Bon","1"
"Buddism","5797"
"Christianity","210"
"Hindu","13205"
"Islam","0"
"Jainism","0"
"Kirat","2815"
"Prakriti","2"
"Sikhism","0"
"Undefined","47"
"Total","22078"
