"Population by Religion","Number"
"Bahai","6"
"Bon","0"
"Buddism","1197"
"Christianity","53"
"Hindu","12777"
"Islam","0"
"Jainism","0"
"Kirat","5975"
"Prakriti","13"
"Sikhism","0"
"Undefined","154"
"Total","20175"
