"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","4"
"Cow Dung","6"
"Electricity Fuel","0"
"KeroseneFuel","13"
"LP Gas","1"
"Not Sated about Fuel","20"
"OthersFuel","1"
"Wood/FireWood","4095"
"Total","4140"
