"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","50"
"Cow Dung","1"
"Electricity","3"
"Kerosene","38"
"LP Gas","363"
"Not stated","59"
"Others","3"
"Wood/Firewood","9580"
"Total","10097"
