"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","3008"
"Christianity","784"
"Hindu","4526"
"Islam","4"
"Jainism","0"
"Kirat","13507"
"Prakriti","7"
"Sikhism","0"
"Undefined","47"
"Total","21884"
