"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","435"
"Christianity","6"
"Hindu","25380"
"Islam","609"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","1"
"Total","26432"
