"Population by Religion","Number"
"Bahai","12"
"Bon","17"
"Buddism","38473"
"Christianity","7589"
"Hindu","230421"
"Islam","2168"
"Jainism","0"
"Kirat","31401"
"Prakriti","6695"
"Sikhism","1"
"Undefined","755"
"Total","317532"
