"Population by Religion","Number"
"Bahai","43"
"Bon","1"
"Buddism","10216"
"Christianity","1678"
"Hindu","46709"
"Islam","163"
"Jainism","0"
"Kirat","6"
"Prakriti","10"
"Sikhism","0"
"Undefined","50"
"Total","58876"
