"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","55"
"Cow Dung","33"
"Electricity Fuel","6"
"KeroseneFuel","206"
"LP Gas","1131"
"Not Sated about Fuel","173"
"OthersFuel","59"
"Wood/FireWood","39720"
"Total","41383"
