"Population by Religion","Number"
"Bahai","6"
"Bon","0"
"Buddism","1591"
"Christianity","273"
"Hindu","209710"
"Islam","116"
"Jainism","0"
"Kirat","1"
"Prakriti","14"
"Sikhism","0"
"Undefined","35"
"Total","211746"
