"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","29"
"Christianity","4"
"Hindu","45139"
"Islam","17156"
"Jainism","1"
"Kirat","0"
"Prakriti","3"
"Sikhism","19"
"Undefined","71"
"Total","62422"
