"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","3"
"Cow Dung","1266"
"Electricity Fuel","0"
"KeroseneFuel","74"
"LP Gas","10"
"Not Sated about Fuel","63"
"OthersFuel","171"
"Wood/FireWood","2377"
"Total","3964"
