"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","4"
"Christianity","0"
"Hindu","24389"
"Islam","329"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","66"
"Total","24788"
