"Population by Religion","Number"
"Bahai","1"
"Bon","87"
"Buddism","5746"
"Christianity","823"
"Hindu","45846"
"Islam","1006"
"Jainism","0"
"Kirat","13"
"Prakriti","13"
"Sikhism","0"
"Undefined","101"
"Total","53636"
