"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","92"
"Christianity","0"
"Hindu","20224"
"Islam","1454"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","267"
"Total","22037"
