"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","3"
"Cow Dung","11"
"Electricity Fuel","0"
"KeroseneFuel","15"
"LP Gas","4"
"Not Sated about Fuel","25"
"OthersFuel","1"
"Wood/FireWood","3737"
"Total","3796"
