"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","1468"
"Christianity","120"
"Hindu","16927"
"Islam","10"
"Jainism","0"
"Kirat","4"
"Prakriti","29"
"Sikhism","0"
"Undefined","103"
"Total","18661"
