"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","2347"
"Christianity","298"
"Hindu","29574"
"Islam","7"
"Jainism","0"
"Kirat","0"
"Prakriti","1"
"Sikhism","0"
"Undefined","9"
"Total","32236"
