"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","7"
"Christianity","1"
"Hindu","18540"
"Islam","22082"
"Jainism","78"
"Kirat","9"
"Prakriti","332"
"Sikhism","1"
"Undefined","20"
"Total","41070"
