"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","8"
"Cow Dung","2787"
"Electricity","2"
"Kerosene","42"
"LP Gas","32"
"Not stated","39"
"Others","16"
"Wood/Firewood","1204"
"Total","4130"
