"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","858"
"Christianity","5"
"Hindu","17922"
"Islam","92"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","6"
"Total","18883"
