"Population by Religion","Number"
"Bahai","24"
"Bon","2357"
"Buddism","54730"
"Christianity","9943"
"Hindu","341213"
"Islam","3835"
"Jainism","17"
"Kirat","407"
"Prakriti","643"
"Sikhism","11"
"Undefined","754"
"Total","413934"
