"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","760"
"Christianity","421"
"Hindu","45739"
"Islam","85"
"Jainism","0"
"Kirat","0"
"Prakriti","2405"
"Sikhism","0"
"Undefined","79"
"Total","49490"
