"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","763"
"Cow Dung","1139"
"Electricity","31"
"Kerosene","126"
"LP Gas","1366"
"Not stated","67"
"Others","11"
"Wood/Firewood","14049"
"Total","17552"
