"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","176"
"Cow Dung","18"
"Electricity Fuel","0"
"KeroseneFuel","41"
"LP Gas","57"
"Not Sated about Fuel","35"
"OthersFuel","5"
"Wood/FireWood","10410"
"Total","10742"
