"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","5376"
"Cow Dung","59"
"Electricity","137"
"Kerosene","1686"
"LP Gas","76676"
"Not stated","450"
"Others","288"
"Wood/Firewood","40787"
"Total","125459"
