"Population by Literacy Status","Number"
"Literate",""
"Female","176959"
"Male","187089"
"Not Read/Write",""
"Female","54513"
"Male","18225"
"Not Stated",""
"Female","130"
"Male","60"
"Read Only",""
"Female","3972"
"Male","2990"
