"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","5"
"Christianity","0"
"Hindu","31013"
"Islam","7175"
"Jainism","0"
"Kirat","116"
"Prakriti","2"
"Sikhism","0"
"Undefined","2"
"Total","38313"
