"Population by Religion","Number"
"Bahai","235"
"Bon","94"
"Buddism","39873"
"Christianity","15849"
"Hindu","774905"
"Islam","45755"
"Jainism","970"
"Kirat","63213"
"Prakriti","21755"
"Sikhism","21"
"Undefined","2700"
"Total","965370"
