"Population by Religion","Number"
"Bahai","5"
"Bon","1"
"Buddism","4893"
"Christianity","1545"
"Hindu","13056"
"Islam","18"
"Jainism","0"
"Kirat","13083"
"Prakriti","78"
"Sikhism","0"
"Undefined","531"
"Total","33210"
