"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","79"
"Christianity","40"
"Hindu","33013"
"Islam","55"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","3"
"Total","33191"
