"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","238"
"Christianity","21"
"Hindu","37220"
"Islam","4983"
"Jainism","0"
"Kirat","0"
"Prakriti","7"
"Sikhism","0"
"Undefined","363"
"Total","42833"
