"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","1"
"Cow Dung","1"
"Electricity","2"
"Kerosene","17"
"LP Gas","13"
"Not stated","13"
"Others","0"
"Wood/Firewood","3400"
"Total","3447"
