"Children, Adolescent, Youth, Elderly and Working Population","Number"
"Adolescent (10-19)",""
"Female","12820"
"Male","12820"
"Children (0-4)",""
"Female","7528"
"Male","7528"
"Elderely (60+)",""
"Female","3075"
"Male","3075"
"Working population (15-59)",""
"Female","29184"
"Male","29184"
"Youth (15-24)",""
"Female","10368"
"Male","10368"
