"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","6617"
"Christianity","1008"
"Hindu","17971"
"Islam","19"
"Jainism","0"
"Kirat","11"
"Prakriti","7"
"Sikhism","0"
"Undefined","51"
"Total","25684"
