"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","6376"
"Christianity","375"
"Hindu","12924"
"Islam","1"
"Jainism","0"
"Kirat","2"
"Prakriti","7"
"Sikhism","0"
"Undefined","13"
"Total","19698"
