"Population by Religion","Number"
"Bahai","1"
"Bon","110"
"Buddism","1544"
"Christianity","363"
"Hindu","28555"
"Islam","507"
"Jainism","0"
"Kirat","0"
"Prakriti","19"
"Sikhism","0"
"Undefined","263"
"Total","31362"
