"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","3"
"Cow Dung","347"
"Electricity Fuel","0"
"KeroseneFuel","0"
"LP Gas","0"
"Not Sated about Fuel","5"
"OthersFuel","0"
"Wood/FireWood","375"
"Total","730"
